Dataset,Model Variant,Fault Name,Rank,Variable,Score
Robotics (Pepper),LSTM Autoencoder,WheelsControl,1,WheelBSpeed,1.043327
Robotics (Pepper),LSTM Autoencoder,WheelsControl,2,GyroscopeZ,0.980177
Robotics (Pepper),LSTM Autoencoder,WheelsControl,3,WheelFRSpeed,0.919955
Robotics (Pepper),LSTM Autoencoder,WheelsControl,4,WheelFLSpeed,0.911972
Robotics (Pepper),LSTM Autoencoder,WheelsControl,5,WheelFLStiff,0.250575
Robotics (Pepper),LSTM Autoencoder,WheelsControl,6,RElbowYawStiff,0.085086
Robotics (Pepper),LSTM Autoencoder,WheelsControl,7,RShoulderPitchStiff,0.084029
Robotics (Pepper),LSTM Autoencoder,WheelsControl,8,RElbowRollStiff,0.076876
Robotics (Pepper),LSTM Autoencoder,WheelsControl,9,RShoulderRollStiff,0.070916
Robotics (Pepper),LSTM Autoencoder,WheelsControl,10,LShoulderPitchStiff,0.069573
Robotics (Pepper),LSTM Autoencoder,WheelsControl,11,AccelerometerX,0.066168
Robotics (Pepper),LSTM Autoencoder,WheelsControl,12,LElbowYawStiff,0.064937
Robotics (Pepper),LSTM Autoencoder,WheelsControl,13,LedEarR3,0.064909
Robotics (Pepper),LSTM Autoencoder,WheelsControl,14,LedEarL3,0.064167
Robotics (Pepper),LSTM Autoencoder,WheelsControl,15,LaserR14X,0.060981
Robotics (Pepper),LSTM Autoencoder,WheelsControl,16,LaserVeR01Y,0.057404
Robotics (Pepper),LSTM Autoencoder,WheelsControl,17,LaserR14Y,0.057219
Robotics (Pepper),LSTM Autoencoder,WheelsControl,18,AccelerometerY,0.055159
Robotics (Pepper),LSTM Autoencoder,WheelsControl,19,LElbowRollStiff,0.053436
Robotics (Pepper),LSTM Autoencoder,WheelsControl,20,LWristYawStiff,0.052101
Robotics (Pepper),LSTM Autoencoder,WheelsControl,21,LShoulderRollStiff,0.046662
Robotics (Pepper),LSTM Autoencoder,WheelsControl,22,RWristYawStiff,0.046322
Robotics (Pepper),LSTM Autoencoder,WheelsControl,23,LaserVeL01Y,0.039077
Robotics (Pepper),LSTM Autoencoder,WheelsControl,24,RWristYaw,0.037646
Robotics (Pepper),LSTM Autoencoder,WheelsControl,25,SonarB,0.036035
Robotics (Pepper),LSTM Autoencoder,WheelsControl,26,RShoulderPitch,0.035435
Robotics (Pepper),LSTM Autoencoder,WheelsControl,27,GyroscopeY,0.034167
Robotics (Pepper),LSTM Autoencoder,WheelsControl,28,LedEarR8,0.033610
Robotics (Pepper),LSTM Autoencoder,WheelsControl,29,LedEarL10,0.032691
Robotics (Pepper),LSTM Autoencoder,WheelsControl,30,LedEarL4,0.032382
Robotics (Pepper),LSTM Autoencoder,WheelsControl,31,LedEarL9,0.031446
Robotics (Pepper),LSTM Autoencoder,WheelsControl,32,LaserVeR01X,0.031375
Robotics (Pepper),LSTM Autoencoder,WheelsControl,33,LaserF08Y.1,0.030956
Robotics (Pepper),LSTM Autoencoder,WheelsControl,34,LedEarR9,0.030652
Robotics (Pepper),LSTM Autoencoder,WheelsControl,35,LaserF06Y,0.030206
Robotics (Pepper),LSTM Autoencoder,WheelsControl,36,LaserR13Y,0.029715
Robotics (Pepper),LSTM Autoencoder,WheelsControl,37,LedEarR1,0.029674
Robotics (Pepper),LSTM Autoencoder,WheelsControl,38,LedEarL8,0.029659
Robotics (Pepper),LSTM Autoencoder,WheelsControl,39,LedEarR4,0.029330
Robotics (Pepper),LSTM Autoencoder,WheelsControl,40,InfraRedL,0.028849
Robotics (Pepper),LSTM Autoencoder,WheelsControl,41,LedEarR2,0.028752
Robotics (Pepper),LSTM Autoencoder,WheelsControl,42,LedEarL6,0.028585
Robotics (Pepper),LSTM Autoencoder,WheelsControl,43,LedEarL5,0.028287
Robotics (Pepper),LSTM Autoencoder,WheelsControl,44,LaserF08X.1,0.027974
Robotics (Pepper),LSTM Autoencoder,WheelsControl,45,GyroscopeX,0.027359
Robotics (Pepper),LSTM Autoencoder,WheelsControl,46,LedEarR5,0.026966
Robotics (Pepper),LSTM Autoencoder,WheelsControl,47,AccelerometerZ,0.026816
Robotics (Pepper),LSTM Autoencoder,WheelsControl,48,HeadYawStiff,0.026793
Robotics (Pepper),LSTM Autoencoder,WheelsControl,49,LedEarR7,0.026767
Robotics (Pepper),LSTM Autoencoder,WheelsControl,50,LedEarR6,0.026214
Robotics (Pepper),LSTM Autoencoder,WheelsControl,51,LedEarL7,0.026178
Robotics (Pepper),LSTM Autoencoder,WheelsControl,52,LaserF06X,0.025367
Robotics (Pepper),LSTM Autoencoder,WheelsControl,53,LedEarR10,0.025239
Robotics (Pepper),LSTM Autoencoder,WheelsControl,54,LedEarL1,0.024711
Robotics (Pepper),LSTM Autoencoder,WheelsControl,55,HeadYaw,0.022950
Robotics (Pepper),LSTM Autoencoder,WheelsControl,56,AnglesY,0.022617
Robotics (Pepper),LSTM Autoencoder,WheelsControl,57,LaserR13X,0.022422
Robotics (Pepper),LSTM Autoencoder,WheelsControl,58,LaserF03Y,0.022367
Robotics (Pepper),LSTM Autoencoder,WheelsControl,59,LaserF03X,0.022039
Robotics (Pepper),LSTM Autoencoder,WheelsControl,60,LaserVeL01X,0.021960
Robotics (Pepper),LSTM Autoencoder,WheelsControl,61,RShoulderRoll,0.021238
Robotics (Pepper),LSTM Autoencoder,WheelsControl,62,LaserF01X.1,0.019984
Robotics (Pepper),LSTM Autoencoder,WheelsControl,63,LaserF06Y.1,0.019966
Robotics (Pepper),LSTM Autoencoder,WheelsControl,64,LShoulderPitch,0.019817
Robotics (Pepper),LSTM Autoencoder,WheelsControl,65,LedEarL2,0.019795
Robotics (Pepper),LSTM Autoencoder,WheelsControl,66,AnglesX,0.019454
Robotics (Pepper),LSTM Autoencoder,WheelsControl,67,RElbowYaw,0.018813
Robotics (Pepper),LSTM Autoencoder,WheelsControl,68,LaserF06X.1,0.018547
Robotics (Pepper),LSTM Autoencoder,WheelsControl,69,LaserF05X,0.018291
Robotics (Pepper),LSTM Autoencoder,WheelsControl,70,LaserF01Y.1,0.018261
Robotics (Pepper),LSTM Autoencoder,WheelsControl,71,HeadPicthStiff,0.017420
Robotics (Pepper),LSTM Autoencoder,WheelsControl,72,LaserF02X.1,0.017188
Robotics (Pepper),LSTM Autoencoder,WheelsControl,73,LaserF02Y.1,0.017163
Robotics (Pepper),LSTM Autoencoder,WheelsControl,74,LaserF07X.1,0.016882
Robotics (Pepper),LSTM Autoencoder,WheelsControl,75,LaserL14Y,0.015855
Robotics (Pepper),LSTM Autoencoder,WheelsControl,76,LaserF10Y,0.015550
Robotics (Pepper),LSTM Autoencoder,WheelsControl,77,LaserF07Y.1,0.015203
Robotics (Pepper),LSTM Autoencoder,WheelsControl,78,LaserL14X,0.015106
Robotics (Pepper),LSTM Autoencoder,WheelsControl,79,LaserR10X,0.014864
Robotics (Pepper),LSTM Autoencoder,WheelsControl,80,LaserF05Y,0.014767
Robotics (Pepper),LSTM Autoencoder,WheelsControl,81,LaserF05X.1,0.014583
Robotics (Pepper),LSTM Autoencoder,WheelsControl,82,LaserF05Y.1,0.014385
Robotics (Pepper),LSTM Autoencoder,WheelsControl,83,KneePicthStiff,0.014360
Robotics (Pepper),LSTM Autoencoder,WheelsControl,84,HipPicthStiff,0.014050
Robotics (Pepper),LSTM Autoencoder,WheelsControl,85,LaserF10X,0.013938
Robotics (Pepper),LSTM Autoencoder,WheelsControl,86,LaserR03X,0.013853
Robotics (Pepper),LSTM Autoencoder,WheelsControl,87,LaserR02X,0.013453
Robotics (Pepper),LSTM Autoencoder,WheelsControl,88,AnglesZ,0.013251
Robotics (Pepper),LSTM Autoencoder,WheelsControl,89,HipRollStiff,0.012815
Robotics (Pepper),LSTM Autoencoder,WheelsControl,90,HipRoll,0.012744
Robotics (Pepper),LSTM Autoencoder,WheelsControl,91,LaserF01Y,0.012717
Robotics (Pepper),LSTM Autoencoder,WheelsControl,92,LaserR11X,0.012610
Robotics (Pepper),LSTM Autoencoder,WheelsControl,93,LaserR15X,0.012563
Robotics (Pepper),LSTM Autoencoder,WheelsControl,94,LaserF03X.1,0.012393
Robotics (Pepper),LSTM Autoencoder,WheelsControl,95,LaserF03Y.1,0.012368
Robotics (Pepper),LSTM Autoencoder,WheelsControl,96,LaserR10Y,0.012351
Robotics (Pepper),LSTM Autoencoder,WheelsControl,97,LElbowYawTemp,0.012334
Robotics (Pepper),LSTM Autoencoder,WheelsControl,98,LaserF09Y,0.012288
Robotics (Pepper),LSTM Autoencoder,WheelsControl,99,InfraRedR,0.011901
Robotics (Pepper),LSTM Autoencoder,WheelsControl,100,LaserR02Y,0.011872
Robotics (Pepper),LSTM Autoencoder,WheelsControl,101,WheelFLTemp,0.011475
Robotics (Pepper),LSTM Autoencoder,WheelsControl,102,LaserF04Y.1,0.011267
Robotics (Pepper),LSTM Autoencoder,WheelsControl,103,LaserR12Y,0.011199
Robotics (Pepper),LSTM Autoencoder,WheelsControl,104,LaserF09X.1,0.010951
Robotics (Pepper),LSTM Autoencoder,WheelsControl,105,LaserR09X,0.010895
Robotics (Pepper),LSTM Autoencoder,WheelsControl,106,LaserShovel02Y,0.010811
Robotics (Pepper),LSTM Autoencoder,WheelsControl,107,LaserL13Y,0.010763
Robotics (Pepper),LSTM Autoencoder,WheelsControl,108,LaserF11X,0.010752
Robotics (Pepper),LSTM Autoencoder,WheelsControl,109,LaserShovel03X,0.010692
Robotics (Pepper),LSTM Autoencoder,WheelsControl,110,LaserR11Y,0.010673
Robotics (Pepper),LSTM Autoencoder,WheelsControl,111,LaserL12X,0.010610
Robotics (Pepper),LSTM Autoencoder,WheelsControl,112,LaserF09X,0.010593
Robotics (Pepper),LSTM Autoencoder,WheelsControl,113,HeadPicth,0.010274
Robotics (Pepper),LSTM Autoencoder,WheelsControl,114,LaserR03Y,0.010231
Robotics (Pepper),LSTM Autoencoder,WheelsControl,115,LShoulderRollTemp,0.010197
Robotics (Pepper),LSTM Autoencoder,WheelsControl,116,LaserShovel02X,0.010190
Robotics (Pepper),LSTM Autoencoder,WheelsControl,117,LaserF04X.1,0.010125
Robotics (Pepper),LSTM Autoencoder,WheelsControl,118,LaserF12X,0.010046
Robotics (Pepper),LSTM Autoencoder,WheelsControl,119,LaserL13X,0.009929
Robotics (Pepper),LSTM Autoencoder,WheelsControl,120,HeadPicthTemp,0.009819
Robotics (Pepper),LSTM Autoencoder,WheelsControl,121,LaserF11Y,0.009781
Robotics (Pepper),LSTM Autoencoder,WheelsControl,122,LaserR09Y,0.009668
Robotics (Pepper),LSTM Autoencoder,WheelsControl,123,LaserShovel01X,0.009372
Robotics (Pepper),LSTM Autoencoder,WheelsControl,124,LaserF13X,0.009167
Robotics (Pepper),LSTM Autoencoder,WheelsControl,125,LaserShovel03Y,0.009167
Robotics (Pepper),LSTM Autoencoder,WheelsControl,126,LaserL12Y,0.009143
Robotics (Pepper),LSTM Autoencoder,WheelsControl,127,LaserF02X,0.009114
Robotics (Pepper),LSTM Autoencoder,WheelsControl,128,LaserR12X,0.009090
Robotics (Pepper),LSTM Autoencoder,WheelsControl,129,LaserF12Y,0.009086
Robotics (Pepper),LSTM Autoencoder,WheelsControl,130,LaserF08Y,0.008973
Robotics (Pepper),LSTM Autoencoder,WheelsControl,131,LaserR15Y,0.008936
Robotics (Pepper),LSTM Autoencoder,WheelsControl,132,LaserL10Y,0.008922
Robotics (Pepper),LSTM Autoencoder,WheelsControl,133,LaserF09Y.1,0.008852
Robotics (Pepper),LSTM Autoencoder,WheelsControl,134,RElbowYawTemp,0.008840
Robotics (Pepper),LSTM Autoencoder,WheelsControl,135,LaserR01Y,0.008835
Robotics (Pepper),LSTM Autoencoder,WheelsControl,136,LaserR01X,0.008807
Robotics (Pepper),LSTM Autoencoder,WheelsControl,137,RElbowRoll,0.008709
Robotics (Pepper),LSTM Autoencoder,WheelsControl,138,LaserShovel01Y,0.008658
Robotics (Pepper),LSTM Autoencoder,WheelsControl,139,LShoulderPitchTemp,0.008595
Robotics (Pepper),LSTM Autoencoder,WheelsControl,140,LShoulderRoll,0.008504
Robotics (Pepper),LSTM Autoencoder,WheelsControl,141,LaserF01X,0.008485
Robotics (Pepper),LSTM Autoencoder,WheelsControl,142,LaserR04Y,0.008353
Robotics (Pepper),LSTM Autoencoder,WheelsControl,143,LaserL15Y,0.008343
Robotics (Pepper),LSTM Autoencoder,WheelsControl,144,LaserF02Y,0.008331
Robotics (Pepper),LSTM Autoencoder,WheelsControl,145,LaserR08X,0.008319
Robotics (Pepper),LSTM Autoencoder,WheelsControl,146,LaserR04X,0.008169
Robotics (Pepper),LSTM Autoencoder,WheelsControl,147,LaserL15X,0.008087
Robotics (Pepper),LSTM Autoencoder,WheelsControl,148,LaserF15X,0.007975
Robotics (Pepper),LSTM Autoencoder,WheelsControl,149,LaserF08X,0.007960
Robotics (Pepper),LSTM Autoencoder,WheelsControl,150,LaserL11Y,0.007876
Robotics (Pepper),LSTM Autoencoder,WheelsControl,151,LaserR08Y,0.007736
Robotics (Pepper),LSTM Autoencoder,WheelsControl,152,LElbowRollTemp,0.007594
Robotics (Pepper),LSTM Autoencoder,WheelsControl,153,LaserF07X,0.007426
Robotics (Pepper),LSTM Autoencoder,WheelsControl,154,LaserF04Y,0.007364
Robotics (Pepper),LSTM Autoencoder,WheelsControl,155,LaserF07Y,0.007352
Robotics (Pepper),LSTM Autoencoder,WheelsControl,156,LaserF04X,0.007179
Robotics (Pepper),LSTM Autoencoder,WheelsControl,157,LElbowYaw,0.007128
Robotics (Pepper),LSTM Autoencoder,WheelsControl,158,LHand,0.007118
Robotics (Pepper),LSTM Autoencoder,WheelsControl,159,LaserR06X,0.007059
Robotics (Pepper),LSTM Autoencoder,WheelsControl,160,LWristYawTemp,0.007052
Robotics (Pepper),LSTM Autoencoder,WheelsControl,161,HeadYawTemp,0.007037
Robotics (Pepper),LSTM Autoencoder,WheelsControl,162,WheelFRTemp,0.006982
Robotics (Pepper),LSTM Autoencoder,WheelsControl,163,LElbowRoll,0.006910
Robotics (Pepper),LSTM Autoencoder,WheelsControl,164,LaserR06Y,0.006896
Robotics (Pepper),LSTM Autoencoder,WheelsControl,165,LaserR07Y,0.006888
Robotics (Pepper),LSTM Autoencoder,WheelsControl,166,Rhand,0.006855
Robotics (Pepper),LSTM Autoencoder,WheelsControl,167,LaserR05X,0.006810
Robotics (Pepper),LSTM Autoencoder,WheelsControl,168,LaserL11X,0.006670
Robotics (Pepper),LSTM Autoencoder,WheelsControl,169,LaserF14Y,0.006641
Robotics (Pepper),LSTM Autoencoder,WheelsControl,170,SonarF,0.006631
Robotics (Pepper),LSTM Autoencoder,WheelsControl,171,WheelBTemp,0.006517
Robotics (Pepper),LSTM Autoencoder,WheelsControl,172,LaserF13Y,0.006338
Robotics (Pepper),LSTM Autoencoder,WheelsControl,173,LaserL10X,0.006323
Robotics (Pepper),LSTM Autoencoder,WheelsControl,174,LaserR07X,0.006165
Robotics (Pepper),LSTM Autoencoder,WheelsControl,175,LaserR05Y,0.006134
Robotics (Pepper),LSTM Autoencoder,WheelsControl,176,WheelBStiff,0.005979
Robotics (Pepper),LSTM Autoencoder,WheelsControl,177,TabletTouchY,0.005939
Robotics (Pepper),LSTM Autoencoder,WheelsControl,178,LHandTemp,0.005801
Robotics (Pepper),LSTM Autoencoder,WheelsControl,179,RShoulderRollTemp,0.005774
Robotics (Pepper),LSTM Autoencoder,WheelsControl,180,WheelFRStiff,0.005636
Robotics (Pepper),LSTM Autoencoder,WheelsControl,181,RhandTemp,0.005588
Robotics (Pepper),LSTM Autoencoder,WheelsControl,182,LWristYaw,0.005570
Robotics (Pepper),LSTM Autoencoder,WheelsControl,183,RWristYawTemp,0.005566
Robotics (Pepper),LSTM Autoencoder,WheelsControl,184,HipPicthTemp,0.005429
Robotics (Pepper),LSTM Autoencoder,WheelsControl,185,LaserF15Y,0.005419
Robotics (Pepper),LSTM Autoencoder,WheelsControl,186,RShoulderPitchTemp,0.005233
Robotics (Pepper),LSTM Autoencoder,WheelsControl,187,KneePicthTemp,0.005195
Robotics (Pepper),LSTM Autoencoder,WheelsControl,188,TabletTouchX,0.005164
Robotics (Pepper),LSTM Autoencoder,WheelsControl,189,LaserF14X,0.004880
Robotics (Pepper),LSTM Autoencoder,WheelsControl,190,RhandStiff,0.004680
Robotics (Pepper),LSTM Autoencoder,WheelsControl,191,RElbowRollTemp,0.004404
Robotics (Pepper),LSTM Autoencoder,WheelsControl,192,LHandStiff,0.004201
Robotics (Pepper),LSTM Autoencoder,WheelsControl,193,HipRollTemp,0.003963
Robotics (Pepper),LSTM Autoencoder,WheelsControl,194,KneePicth,0.002897
Robotics (Pepper),LSTM Autoencoder,WheelsControl,195,HipPicth,0.002134
Robotics (Pepper),LSTM Autoencoder,WheelsControl,196,LedFaceGL8,0.001710
Robotics (Pepper),LSTM Autoencoder,WheelsControl,197,LedFaceRL1,0.001620
Robotics (Pepper),LSTM Autoencoder,WheelsControl,198,LedFaceRL6,0.001525
Robotics (Pepper),LSTM Autoencoder,WheelsControl,199,LedFaceGR4,0.001512
Robotics (Pepper),LSTM Autoencoder,WheelsControl,200,LedFaceGL6,0.001511
Robotics (Pepper),LSTM Autoencoder,WheelsControl,201,LedFaceGL7,0.001510
Robotics (Pepper),LSTM Autoencoder,WheelsControl,202,LedFaceRR8,0.001487
Robotics (Pepper),LSTM Autoencoder,WheelsControl,203,LedFaceGR2,0.001480
Robotics (Pepper),LSTM Autoencoder,WheelsControl,204,LedFaceBL5,0.001479
Robotics (Pepper),LSTM Autoencoder,WheelsControl,205,LedFaceRL2,0.001466
Robotics (Pepper),LSTM Autoencoder,WheelsControl,206,LedFaceGR7,0.001423
Robotics (Pepper),LSTM Autoencoder,WheelsControl,207,LedFaceRL7,0.001405
Robotics (Pepper),LSTM Autoencoder,WheelsControl,208,LedFaceRL8,0.001396
Robotics (Pepper),LSTM Autoencoder,WheelsControl,209,LedFaceRL3,0.001386
Robotics (Pepper),LSTM Autoencoder,WheelsControl,210,LedFaceRL4,0.001325
Robotics (Pepper),LSTM Autoencoder,WheelsControl,211,LedFaceGL1,0.001314
Robotics (Pepper),LSTM Autoencoder,WheelsControl,212,LedFaceBL8,0.001306
Robotics (Pepper),LSTM Autoencoder,WheelsControl,213,LedFaceRR4,0.001298
Robotics (Pepper),LSTM Autoencoder,WheelsControl,214,LedFaceGL4,0.001292
Robotics (Pepper),LSTM Autoencoder,WheelsControl,215,LedFaceBL7,0.001290
Robotics (Pepper),LSTM Autoencoder,WheelsControl,216,LedFaceRR1,0.001289
Robotics (Pepper),LSTM Autoencoder,WheelsControl,217,LedFaceGR1,0.001273
Robotics (Pepper),LSTM Autoencoder,WheelsControl,218,LedFaceBR1,0.001269
Robotics (Pepper),LSTM Autoencoder,WheelsControl,219,LedFaceBR4,0.001266
Robotics (Pepper),LSTM Autoencoder,WheelsControl,220,LedFaceBR3,0.001257
Robotics (Pepper),LSTM Autoencoder,WheelsControl,221,LedShoulderB,0.001254
Robotics (Pepper),LSTM Autoencoder,WheelsControl,222,LedFaceRR2,0.001251
Robotics (Pepper),LSTM Autoencoder,WheelsControl,223,LedFaceBL6,0.001244
Robotics (Pepper),LSTM Autoencoder,WheelsControl,224,LedFaceRR7,0.001235
Robotics (Pepper),LSTM Autoencoder,WheelsControl,225,LedFaceGR6,0.001173
Robotics (Pepper),LSTM Autoencoder,WheelsControl,226,LedFaceGR5,0.001168
Robotics (Pepper),LSTM Autoencoder,WheelsControl,227,LedFaceRR3,0.001153
Robotics (Pepper),LSTM Autoencoder,WheelsControl,228,LedFaceRR6,0.001138
Robotics (Pepper),LSTM Autoencoder,WheelsControl,229,LedFaceBR2,0.001133
Robotics (Pepper),LSTM Autoencoder,WheelsControl,230,LedFaceRR5,0.001128
Robotics (Pepper),LSTM Autoencoder,WheelsControl,231,LedFaceGL3,0.001117
Robotics (Pepper),LSTM Autoencoder,WheelsControl,232,LedFaceGR3,0.001098
Robotics (Pepper),LSTM Autoencoder,WheelsControl,233,LedFaceGR8,0.001093
Robotics (Pepper),LSTM Autoencoder,WheelsControl,234,LedFaceRL5,0.001012
Robotics (Pepper),LSTM Autoencoder,WheelsControl,235,LedFaceGL2,0.001011
Robotics (Pepper),LSTM Autoencoder,WheelsControl,236,LedFaceGL5,0.000982
Robotics (Pepper),LSTM Autoencoder,WheelsControl,237,LedFaceBL3,0.000943
Robotics (Pepper),LSTM Autoencoder,WheelsControl,238,LedFaceBL4,0.000922
Robotics (Pepper),LSTM Autoencoder,WheelsControl,239,LedFaceBR5,0.000890
Robotics (Pepper),LSTM Autoencoder,WheelsControl,240,LedFaceBL1,0.000868
Robotics (Pepper),LSTM Autoencoder,WheelsControl,241,LedFaceBR8,0.000823
Robotics (Pepper),LSTM Autoencoder,WheelsControl,242,LedFaceBR7,0.000797
Robotics (Pepper),LSTM Autoencoder,WheelsControl,243,LedFaceBL2,0.000731
Robotics (Pepper),LSTM Autoencoder,WheelsControl,244,LedFaceBR6,0.000690
Robotics (Pepper),LSTM Autoencoder,JointControl,1,RShoulderPitch,0.295323
Robotics (Pepper),LSTM Autoencoder,JointControl,2,SonarB,0.115911
Robotics (Pepper),LSTM Autoencoder,JointControl,3,LShoulderPitch,0.066175
Robotics (Pepper),LSTM Autoencoder,JointControl,4,RShoulderRoll,0.056845
Robotics (Pepper),LSTM Autoencoder,JointControl,5,HipRoll,0.056381
Robotics (Pepper),LSTM Autoencoder,JointControl,6,LaserVeR01X,0.047957
Robotics (Pepper),LSTM Autoencoder,JointControl,7,LedEarR3,0.042619
Robotics (Pepper),LSTM Autoencoder,JointControl,8,RWristYaw,0.038860
Robotics (Pepper),LSTM Autoencoder,JointControl,9,LedEarL3,0.036527
Robotics (Pepper),LSTM Autoencoder,JointControl,10,AccelerometerX,0.034157
Robotics (Pepper),LSTM Autoencoder,JointControl,11,RElbowYawStiff,0.027428
Robotics (Pepper),LSTM Autoencoder,JointControl,12,InfraRedL,0.026806
Robotics (Pepper),LSTM Autoencoder,JointControl,13,LaserF03Y,0.026581
Robotics (Pepper),LSTM Autoencoder,JointControl,14,RShoulderPitchStiff,0.026545
Robotics (Pepper),LSTM Autoencoder,JointControl,15,LaserF03X,0.025914
Robotics (Pepper),LSTM Autoencoder,JointControl,16,LaserF07X,0.025724
Robotics (Pepper),LSTM Autoencoder,JointControl,17,RElbowRollStiff,0.024127
Robotics (Pepper),LSTM Autoencoder,JointControl,18,LHandStiff,0.023980
Robotics (Pepper),LSTM Autoencoder,JointControl,19,RShoulderRollStiff,0.023697
Robotics (Pepper),LSTM Autoencoder,JointControl,20,LedEarL8,0.023029
Robotics (Pepper),LSTM Autoencoder,JointControl,21,LWristYawStiff,0.021482
Robotics (Pepper),LSTM Autoencoder,JointControl,22,LedEarR5,0.021179
Robotics (Pepper),LSTM Autoencoder,JointControl,23,LaserF07Y,0.021105
Robotics (Pepper),LSTM Autoencoder,JointControl,24,LShoulderPitchStiff,0.020733
Robotics (Pepper),LSTM Autoencoder,JointControl,25,LedEarR8,0.020434
Robotics (Pepper),LSTM Autoencoder,JointControl,26,LElbowYawStiff,0.020235
Robotics (Pepper),LSTM Autoencoder,JointControl,27,LShoulderRoll,0.020151
Robotics (Pepper),LSTM Autoencoder,JointControl,28,LedEarL5,0.019748
Robotics (Pepper),LSTM Autoencoder,JointControl,29,LedEarL7,0.019540
Robotics (Pepper),LSTM Autoencoder,JointControl,30,LedEarR2,0.019028
Robotics (Pepper),LSTM Autoencoder,JointControl,31,RElbowRoll,0.018942
Robotics (Pepper),LSTM Autoencoder,JointControl,32,LedEarL10,0.018677
Robotics (Pepper),LSTM Autoencoder,JointControl,33,LedEarL9,0.018502
Robotics (Pepper),LSTM Autoencoder,JointControl,34,LedEarR7,0.018441
Robotics (Pepper),LSTM Autoencoder,JointControl,35,LedEarL4,0.018199
Robotics (Pepper),LSTM Autoencoder,JointControl,36,LedEarR4,0.018184
Robotics (Pepper),LSTM Autoencoder,JointControl,37,LedEarR10,0.018105
Robotics (Pepper),LSTM Autoencoder,JointControl,38,LElbowRollStiff,0.018081
Robotics (Pepper),LSTM Autoencoder,JointControl,39,LedEarR6,0.017993
Robotics (Pepper),LSTM Autoencoder,JointControl,40,LedEarR9,0.017892
Robotics (Pepper),LSTM Autoencoder,JointControl,41,LedEarL1,0.017759
Robotics (Pepper),LSTM Autoencoder,JointControl,42,LaserF05X,0.017541
Robotics (Pepper),LSTM Autoencoder,JointControl,43,LedEarL6,0.017082
Robotics (Pepper),LSTM Autoencoder,JointControl,44,LaserF11Y,0.016961
Robotics (Pepper),LSTM Autoencoder,JointControl,45,LedEarR1,0.016832
Robotics (Pepper),LSTM Autoencoder,JointControl,46,RElbowYaw,0.016783
Robotics (Pepper),LSTM Autoencoder,JointControl,47,HeadYaw,0.016167
Robotics (Pepper),LSTM Autoencoder,JointControl,48,LaserF05Y,0.015826
Robotics (Pepper),LSTM Autoencoder,JointControl,49,LedEarL2,0.015773
Robotics (Pepper),LSTM Autoencoder,JointControl,50,LShoulderRollStiff,0.014545
Robotics (Pepper),LSTM Autoencoder,JointControl,51,LaserF11X,0.014500
Robotics (Pepper),LSTM Autoencoder,JointControl,52,Rhand,0.014459
Robotics (Pepper),LSTM Autoencoder,JointControl,53,RWristYawStiff,0.014311
Robotics (Pepper),LSTM Autoencoder,JointControl,54,LaserF06X,0.013972
Robotics (Pepper),LSTM Autoencoder,JointControl,55,LHand,0.013967
Robotics (Pepper),LSTM Autoencoder,JointControl,56,LaserVeR01Y,0.013586
Robotics (Pepper),LSTM Autoencoder,JointControl,57,LaserF06Y,0.013447
Robotics (Pepper),LSTM Autoencoder,JointControl,58,GyroscopeZ,0.013077
Robotics (Pepper),LSTM Autoencoder,JointControl,59,AccelerometerY,0.012782
Robotics (Pepper),LSTM Autoencoder,JointControl,60,WheelFRSpeed,0.012554
Robotics (Pepper),LSTM Autoencoder,JointControl,61,WheelFLSpeed,0.012493
Robotics (Pepper),LSTM Autoencoder,JointControl,62,WheelBSpeed,0.012431
Robotics (Pepper),LSTM Autoencoder,JointControl,63,LaserF14X,0.011939
Robotics (Pepper),LSTM Autoencoder,JointControl,64,RhandStiff,0.011793
Robotics (Pepper),LSTM Autoencoder,JointControl,65,LaserF14Y,0.011479
Robotics (Pepper),LSTM Autoencoder,JointControl,66,HipRollStiff,0.011353
Robotics (Pepper),LSTM Autoencoder,JointControl,67,AccelerometerZ,0.011220
Robotics (Pepper),LSTM Autoencoder,JointControl,68,HeadPicthTemp,0.010873
Robotics (Pepper),LSTM Autoencoder,JointControl,69,LElbowYawTemp,0.010792
Robotics (Pepper),LSTM Autoencoder,JointControl,70,LaserF01Y,0.010531
Robotics (Pepper),LSTM Autoencoder,JointControl,71,AnglesX,0.010269
Robotics (Pepper),LSTM Autoencoder,JointControl,72,LaserL15Y,0.009771
Robotics (Pepper),LSTM Autoencoder,JointControl,73,KneePicthStiff,0.009422
Robotics (Pepper),LSTM Autoencoder,JointControl,74,HeadYawStiff,0.009291
Robotics (Pepper),LSTM Autoencoder,JointControl,75,LElbowRoll,0.009214
Robotics (Pepper),LSTM Autoencoder,JointControl,76,LaserL15X,0.009142
Robotics (Pepper),LSTM Autoencoder,JointControl,77,LaserF15Y,0.009067
Robotics (Pepper),LSTM Autoencoder,JointControl,78,LaserF15X,0.008910
Robotics (Pepper),LSTM Autoencoder,JointControl,79,LaserF08X,0.008634
Robotics (Pepper),LSTM Autoencoder,JointControl,80,LShoulderPitchTemp,0.008606
Robotics (Pepper),LSTM Autoencoder,JointControl,81,HeadPicthStiff,0.008519
Robotics (Pepper),LSTM Autoencoder,JointControl,82,LElbowRollTemp,0.008474
