Dataset,Model Variant,Fault Name,Rank,Variable,Score
Healthcare (ECG),Polynomial degree 3,Attack_12,11,II,0.884190
Healthcare (ECG),Polynomial degree 3,Attack_12,12,V1,0.685070
Healthcare (ECG),Polynomial degree 3,Attack_13,1,AVF,1.298961
Healthcare (ECG),Polynomial degree 3,Attack_13,2,V2,1.259573
Healthcare (ECG),Polynomial degree 3,Attack_13,3,II,1.201852
Healthcare (ECG),Polynomial degree 3,Attack_13,4,AVL,1.159182
Healthcare (ECG),Polynomial degree 3,Attack_13,5,V4,1.154697
Healthcare (ECG),Polynomial degree 3,Attack_13,6,V3,1.019951
Healthcare (ECG),Polynomial degree 3,Attack_13,7,III,0.911137
Healthcare (ECG),Polynomial degree 3,Attack_13,8,V5,0.821777
Healthcare (ECG),Polynomial degree 3,Attack_13,9,AVR,0.820262
Healthcare (ECG),Polynomial degree 3,Attack_13,10,V6,0.740866
Healthcare (ECG),Polynomial degree 3,Attack_13,11,I,0.734858
Healthcare (ECG),Polynomial degree 3,Attack_13,12,V1,0.724698
Healthcare (ECG),Polynomial degree 3,Attack_14,1,AVR,1.375090
Healthcare (ECG),Polynomial degree 3,Attack_14,2,V5,1.147569
Healthcare (ECG),Polynomial degree 3,Attack_14,3,II,1.106958
Healthcare (ECG),Polynomial degree 3,Attack_14,4,V3,1.048168
Healthcare (ECG),Polynomial degree 3,Attack_14,5,AVL,0.998048
Healthcare (ECG),Polynomial degree 3,Attack_14,6,V2,0.966149
Healthcare (ECG),Polynomial degree 3,Attack_14,7,III,0.851962
Healthcare (ECG),Polynomial degree 3,Attack_14,8,V4,0.846671
Healthcare (ECG),Polynomial degree 3,Attack_14,9,AVF,0.778843
Healthcare (ECG),Polynomial degree 3,Attack_14,10,I,0.729034
Healthcare (ECG),Polynomial degree 3,Attack_14,11,V6,0.713148
Healthcare (ECG),Polynomial degree 3,Attack_14,12,V1,0.669529
Healthcare (ECG),Polynomial degree 3,Attack_15,1,V6,2.315082
Healthcare (ECG),Polynomial degree 3,Attack_15,2,II,1.103423
Healthcare (ECG),Polynomial degree 3,Attack_15,3,I,1.084885
Healthcare (ECG),Polynomial degree 3,Attack_15,4,III,0.991690
Healthcare (ECG),Polynomial degree 3,Attack_15,5,AVF,0.979133
Healthcare (ECG),Polynomial degree 3,Attack_15,6,AVR,0.940084
Healthcare (ECG),Polynomial degree 3,Attack_15,7,V1,0.893461
Healthcare (ECG),Polynomial degree 3,Attack_15,8,V2,0.889078
Healthcare (ECG),Polynomial degree 3,Attack_15,9,AVL,0.801852
Healthcare (ECG),Polynomial degree 3,Attack_15,10,V3,0.600650
Healthcare (ECG),Polynomial degree 3,Attack_15,11,V5,0.573455
Healthcare (ECG),Polynomial degree 3,Attack_15,12,V4,0.547191
Healthcare (ECG),Polynomial degree 3,Attack_16,1,AVR,1.258087
Healthcare (ECG),Polynomial degree 3,Attack_16,2,II,1.225599
Healthcare (ECG),Polynomial degree 3,Attack_16,3,V3,1.151617
Healthcare (ECG),Polynomial degree 3,Attack_16,4,AVL,1.060135
Healthcare (ECG),Polynomial degree 3,Attack_16,5,AVF,0.957877
Healthcare (ECG),Polynomial degree 3,Attack_16,6,III,0.947154
Healthcare (ECG),Polynomial degree 3,Attack_16,7,V4,0.786136
Healthcare (ECG),Polynomial degree 3,Attack_16,8,V2,0.657744
Healthcare (ECG),Polynomial degree 3,Attack_16,9,I,0.630790
Healthcare (ECG),Polynomial degree 3,Attack_16,10,V5,0.472828
Healthcare (ECG),Polynomial degree 3,Attack_16,11,V6,0.311892
Healthcare (ECG),Polynomial degree 3,Attack_16,12,V1,0.306923
Healthcare (ECG),Polynomial degree 3,Attack_17,1,V5,2.465615
Healthcare (ECG),Polynomial degree 3,Attack_17,2,V6,1.653824
Healthcare (ECG),Polynomial degree 3,Attack_17,3,II,1.555083
Healthcare (ECG),Polynomial degree 3,Attack_17,4,III,1.547011
Healthcare (ECG),Polynomial degree 3,Attack_17,5,AVF,1.415322
Healthcare (ECG),Polynomial degree 3,Attack_17,6,V4,1.276632
Healthcare (ECG),Polynomial degree 3,Attack_17,7,AVR,1.242714
Healthcare (ECG),Polynomial degree 3,Attack_17,8,V3,1.181595
Healthcare (ECG),Polynomial degree 3,Attack_17,9,I,1.052156
Healthcare (ECG),Polynomial degree 3,Attack_17,10,AVL,0.921398
Healthcare (ECG),Polynomial degree 3,Attack_17,11,V2,0.821294
Healthcare (ECG),Polynomial degree 3,Attack_17,12,V1,0.421771
Healthcare (ECG),Polynomial degree 3,Attack_18,1,V3,1.930858
Healthcare (ECG),Polynomial degree 3,Attack_18,2,V4,1.723874
Healthcare (ECG),Polynomial degree 3,Attack_18,3,V2,1.531187
Healthcare (ECG),Polynomial degree 3,Attack_18,4,V5,1.370004
Healthcare (ECG),Polynomial degree 3,Attack_18,5,AVR,1.364375
Healthcare (ECG),Polynomial degree 3,Attack_18,6,V6,1.085925
Healthcare (ECG),Polynomial degree 3,Attack_18,7,AVF,1.014073
Healthcare (ECG),Polynomial degree 3,Attack_18,8,II,0.971124
Healthcare (ECG),Polynomial degree 3,Attack_18,9,III,0.942772
Healthcare (ECG),Polynomial degree 3,Attack_18,10,AVL,0.874776
Healthcare (ECG),Polynomial degree 3,Attack_18,11,I,0.736497
Healthcare (ECG),Polynomial degree 3,Attack_18,12,V1,0.527774
Healthcare (ECG),Polynomial degree 3,Attack_19,1,II,1.140080
Healthcare (ECG),Polynomial degree 3,Attack_19,2,III,1.086468
Healthcare (ECG),Polynomial degree 3,Attack_19,3,V4,1.013137
Healthcare (ECG),Polynomial degree 3,Attack_19,4,I,1.008342
Healthcare (ECG),Polynomial degree 3,Attack_19,5,V5,1.003570
Healthcare (ECG),Polynomial degree 3,Attack_19,6,V1,0.987812
Healthcare (ECG),Polynomial degree 3,Attack_19,7,AVF,0.966099
Healthcare (ECG),Polynomial degree 3,Attack_19,8,AVR,0.901607
Healthcare (ECG),Polynomial degree 3,Attack_19,9,AVL,0.888481
Healthcare (ECG),Polynomial degree 3,Attack_19,10,V3,0.851871
Healthcare (ECG),Polynomial degree 3,Attack_19,11,V2,0.705486
Healthcare (ECG),Polynomial degree 3,Attack_19,12,V6,0.493817
Healthcare (ECG),Polynomial degree 3,Attack_20,1,V5,1.842135
Healthcare (ECG),Polynomial degree 3,Attack_20,2,V6,1.563997
Healthcare (ECG),Polynomial degree 3,Attack_20,3,V3,1.341324
Healthcare (ECG),Polynomial degree 3,Attack_20,4,V4,1.317988
Healthcare (ECG),Polynomial degree 3,Attack_20,5,AVR,1.125132
Healthcare (ECG),Polynomial degree 3,Attack_20,6,I,1.015108
Healthcare (ECG),Polynomial degree 3,Attack_20,7,AVF,0.930980
Healthcare (ECG),Polynomial degree 3,Attack_20,8,AVL,0.907120
Healthcare (ECG),Polynomial degree 3,Attack_20,9,V2,0.876167
Healthcare (ECG),Polynomial degree 3,Attack_20,10,III,0.701563
Healthcare (ECG),Polynomial degree 3,Attack_20,11,II,0.543411
Healthcare (ECG),Polynomial degree 3,Attack_20,12,V1,0.451458
Healthcare (ECG),RBF + Ridge,Attack_1,1,III,4.010489
Healthcare (ECG),RBF + Ridge,Attack_1,2,AVF,3.824317
Healthcare (ECG),RBF + Ridge,Attack_1,3,V6,3.482612
Healthcare (ECG),RBF + Ridge,Attack_1,4,AVL,3.448829
Healthcare (ECG),RBF + Ridge,Attack_1,5,II,3.147033
Healthcare (ECG),RBF + Ridge,Attack_1,6,V5,3.035598
Healthcare (ECG),RBF + Ridge,Attack_1,7,AVR,2.480578
Healthcare (ECG),RBF + Ridge,Attack_1,8,V4,2.360897
Healthcare (ECG),RBF + Ridge,Attack_1,9,V3,1.940927
Healthcare (ECG),RBF + Ridge,Attack_1,10,I,1.418348
Healthcare (ECG),RBF + Ridge,Attack_1,11,V1,1.279711
Healthcare (ECG),RBF + Ridge,Attack_1,12,V2,0.628102
Healthcare (ECG),RBF + Ridge,Attack_2,1,V2,2.482759
Healthcare (ECG),RBF + Ridge,Attack_2,2,I,1.900506
Healthcare (ECG),RBF + Ridge,Attack_2,3,V3,1.816186
Healthcare (ECG),RBF + Ridge,Attack_2,4,V4,1.812894
Healthcare (ECG),RBF + Ridge,Attack_2,5,AVL,1.562728
Healthcare (ECG),RBF + Ridge,Attack_2,6,V6,1.556485
Healthcare (ECG),RBF + Ridge,Attack_2,7,V5,1.527994
Healthcare (ECG),RBF + Ridge,Attack_2,8,V1,1.492232
Healthcare (ECG),RBF + Ridge,Attack_2,9,AVR,1.266500
Healthcare (ECG),RBF + Ridge,Attack_2,10,III,0.913423
Healthcare (ECG),RBF + Ridge,Attack_2,11,II,0.687069
Healthcare (ECG),RBF + Ridge,Attack_2,12,AVF,0.627940
Healthcare (ECG),RBF + Ridge,Attack_3,1,V2,1.626416
Healthcare (ECG),RBF + Ridge,Attack_3,2,V6,1.480611
Healthcare (ECG),RBF + Ridge,Attack_3,3,V5,1.266497
Healthcare (ECG),RBF + Ridge,Attack_3,4,I,1.247636
Healthcare (ECG),RBF + Ridge,Attack_3,5,V3,1.032083
Healthcare (ECG),RBF + Ridge,Attack_3,6,V1,1.010187
Healthcare (ECG),RBF + Ridge,Attack_3,7,AVL,0.963104
Healthcare (ECG),RBF + Ridge,Attack_3,8,AVR,0.917451
Healthcare (ECG),RBF + Ridge,Attack_3,9,III,0.536760
Healthcare (ECG),RBF + Ridge,Attack_3,10,II,0.527901
Healthcare (ECG),RBF + Ridge,Attack_3,11,V4,0.504922
Healthcare (ECG),RBF + Ridge,Attack_3,12,AVF,0.455457
Healthcare (ECG),RBF + Ridge,Attack_4,1,V2,2.730170
Healthcare (ECG),RBF + Ridge,Attack_4,2,I,2.432980
Healthcare (ECG),RBF + Ridge,Attack_4,3,AVL,1.941936
Healthcare (ECG),RBF + Ridge,Attack_4,4,V1,1.737199
Healthcare (ECG),RBF + Ridge,Attack_4,5,AVR,1.650575
Healthcare (ECG),RBF + Ridge,Attack_4,6,V3,1.496570
Healthcare (ECG),RBF + Ridge,Attack_4,7,V6,1.476017
Healthcare (ECG),RBF + Ridge,Attack_4,8,V5,1.049460
Healthcare (ECG),RBF + Ridge,Attack_4,9,III,0.855472
Healthcare (ECG),RBF + Ridge,Attack_4,10,II,0.710203
Healthcare (ECG),RBF + Ridge,Attack_4,11,V4,0.695085
Healthcare (ECG),RBF + Ridge,Attack_4,12,AVF,0.494424
Healthcare (ECG),RBF + Ridge,Attack_5,1,V2,1.649250
Healthcare (ECG),RBF + Ridge,Attack_5,2,V1,1.076223
Healthcare (ECG),RBF + Ridge,Attack_5,3,I,0.866265
Healthcare (ECG),RBF + Ridge,Attack_5,4,AVL,0.828439
Healthcare (ECG),RBF + Ridge,Attack_5,5,III,0.527021
Healthcare (ECG),RBF + Ridge,Attack_5,6,AVR,0.455172
Healthcare (ECG),RBF + Ridge,Attack_5,7,V3,0.294006
Healthcare (ECG),RBF + Ridge,Attack_5,8,V6,0.291038
Healthcare (ECG),RBF + Ridge,Attack_5,9,AVF,0.286122
Healthcare (ECG),RBF + Ridge,Attack_5,10,V5,0.216932
Healthcare (ECG),RBF + Ridge,Attack_5,11,II,0.178189
Healthcare (ECG),RBF + Ridge,Attack_5,12,V4,0.169703
Healthcare (ECG),RBF + Ridge,Attack_6,1,V2,2.555726
Healthcare (ECG),RBF + Ridge,Attack_6,2,I,2.070317
Healthcare (ECG),RBF + Ridge,Attack_6,3,V3,1.584543
Healthcare (ECG),RBF + Ridge,Attack_6,4,AVL,1.573541
Healthcare (ECG),RBF + Ridge,Attack_6,5,AVR,1.466303
Healthcare (ECG),RBF + Ridge,Attack_6,6,V6,1.392899
Healthcare (ECG),RBF + Ridge,Attack_6,7,V1,1.355355
Healthcare (ECG),RBF + Ridge,Attack_6,8,V5,1.153206
Healthcare (ECG),RBF + Ridge,Attack_6,9,II,0.751733
Healthcare (ECG),RBF + Ridge,Attack_6,10,III,0.715740
Healthcare (ECG),RBF + Ridge,Attack_6,11,V4,0.563957
Healthcare (ECG),RBF + Ridge,Attack_6,12,AVF,0.517052
Healthcare (ECG),RBF + Ridge,Attack_7,1,I,2.186383
Healthcare (ECG),RBF + Ridge,Attack_7,2,AVR,1.681478
Healthcare (ECG),RBF + Ridge,Attack_7,3,V2,1.566637
Healthcare (ECG),RBF + Ridge,Attack_7,4,AVL,1.555933
Healthcare (ECG),RBF + Ridge,Attack_7,5,V3,1.223607
Healthcare (ECG),RBF + Ridge,Attack_7,6,II,0.724256
Healthcare (ECG),RBF + Ridge,Attack_7,7,V6,0.723334
Healthcare (ECG),RBF + Ridge,Attack_7,8,V1,0.676973
Healthcare (ECG),RBF + Ridge,Attack_7,9,V5,0.563951
Healthcare (ECG),RBF + Ridge,Attack_7,10,AVF,0.496915
Healthcare (ECG),RBF + Ridge,Attack_7,11,V4,0.431463
Healthcare (ECG),RBF + Ridge,Attack_7,12,III,0.348330
Healthcare (ECG),RBF + Ridge,Attack_8,1,V2,2.644145
Healthcare (ECG),RBF + Ridge,Attack_8,2,V3,1.960849
Healthcare (ECG),RBF + Ridge,Attack_8,3,I,1.684584
Healthcare (ECG),RBF + Ridge,Attack_8,4,AVL,1.625512
Healthcare (ECG),RBF + Ridge,Attack_8,5,V1,1.256789
Healthcare (ECG),RBF + Ridge,Attack_8,6,V4,1.209381
Healthcare (ECG),RBF + Ridge,Attack_8,7,V6,1.085354
Healthcare (ECG),RBF + Ridge,Attack_8,8,III,0.980884
Healthcare (ECG),RBF + Ridge,Attack_8,9,AVR,0.829830
Healthcare (ECG),RBF + Ridge,Attack_8,10,V5,0.548337
Healthcare (ECG),RBF + Ridge,Attack_8,11,AVF,0.473124
Healthcare (ECG),RBF + Ridge,Attack_8,12,II,0.211961
Healthcare (ECG),RBF + Ridge,Attack_9,1,V6,2.234657
Healthcare (ECG),RBF + Ridge,Attack_9,2,V5,2.212938
Healthcare (ECG),RBF + Ridge,Attack_9,3,V3,2.157640
Healthcare (ECG),RBF + Ridge,Attack_9,4,II,1.735436
Healthcare (ECG),RBF + Ridge,Attack_9,5,AVF,1.719881
Healthcare (ECG),RBF + Ridge,Attack_9,6,AVR,1.703546
Healthcare (ECG),RBF + Ridge,Attack_9,7,III,1.640917
Healthcare (ECG),RBF + Ridge,Attack_9,8,V2,1.581537
Healthcare (ECG),RBF + Ridge,Attack_9,9,I,1.419319
Healthcare (ECG),RBF + Ridge,Attack_9,10,V4,1.298647
Healthcare (ECG),RBF + Ridge,Attack_9,11,V1,1.297462
Healthcare (ECG),RBF + Ridge,Attack_9,12,AVL,1.296921
Healthcare (ECG),RBF + Ridge,Attack_10,1,V1,2.497487
Healthcare (ECG),RBF + Ridge,Attack_10,2,V3,2.119009
Healthcare (ECG),RBF + Ridge,Attack_10,3,V2,1.663879
Healthcare (ECG),RBF + Ridge,Attack_10,4,AVF,1.470173
Healthcare (ECG),RBF + Ridge,Attack_10,5,III,1.466494
Healthcare (ECG),RBF + Ridge,Attack_10,6,II,1.327692
Healthcare (ECG),RBF + Ridge,Attack_10,7,AVR,1.141777
Healthcare (ECG),RBF + Ridge,Attack_10,8,AVL,1.131796
Healthcare (ECG),RBF + Ridge,Attack_10,9,V4,0.809074
Healthcare (ECG),RBF + Ridge,Attack_10,10,I,0.686393
Healthcare (ECG),RBF + Ridge,Attack_10,11,V5,0.573482
Healthcare (ECG),RBF + Ridge,Attack_10,12,V6,0.573313
Healthcare (ECG),RBF + Ridge,Attack_11,1,I,2.396792
Healthcare (ECG),RBF + Ridge,Attack_11,2,V2,2.183997
Healthcare (ECG),RBF + Ridge,Attack_11,3,AVL,1.950224
Healthcare (ECG),RBF + Ridge,Attack_11,4,AVR,1.565395
Healthcare (ECG),RBF + Ridge,Attack_11,5,V1,1.277497
Healthcare (ECG),RBF + Ridge,Attack_11,6,V3,1.101774
Healthcare (ECG),RBF + Ridge,Attack_11,7,III,0.930777
Healthcare (ECG),RBF + Ridge,Attack_11,8,V6,0.740093
Healthcare (ECG),RBF + Ridge,Attack_11,9,II,0.655411
Healthcare (ECG),RBF + Ridge,Attack_11,10,AVF,0.495586
Healthcare (ECG),RBF + Ridge,Attack_11,11,V4,0.415279
Healthcare (ECG),RBF + Ridge,Attack_11,12,V5,0.401571
Healthcare (ECG),RBF + Ridge,Attack_12,1,I,2.857433
Healthcare (ECG),RBF + Ridge,Attack_12,2,AVL,2.667361
Healthcare (ECG),RBF + Ridge,Attack_12,3,V2,2.443277
Healthcare (ECG),RBF + Ridge,Attack_12,4,V3,1.684164
Healthcare (ECG),RBF + Ridge,Attack_12,5,AVR,1.527595
Healthcare (ECG),RBF + Ridge,Attack_12,6,III,1.400726
Healthcare (ECG),RBF + Ridge,Attack_12,7,V1,1.301049
Healthcare (ECG),RBF + Ridge,Attack_12,8,V6,0.771472
Healthcare (ECG),RBF + Ridge,Attack_12,9,V5,0.664618
Healthcare (ECG),RBF + Ridge,Attack_12,10,AVF,0.527456
Healthcare (ECG),RBF + Ridge,Attack_12,11,V4,0.465454
Healthcare (ECG),RBF + Ridge,Attack_12,12,II,0.221808
Healthcare (ECG),RBF + Ridge,Attack_13,1,V2,2.092335
Healthcare (ECG),RBF + Ridge,Attack_13,2,III,1.423108
Healthcare (ECG),RBF + Ridge,Attack_13,3,V3,1.357202
Healthcare (ECG),RBF + Ridge,Attack_13,4,AVL,1.342833
Healthcare (ECG),RBF + Ridge,Attack_13,5,AVF,1.260901
Healthcare (ECG),RBF + Ridge,Attack_13,6,V1,1.057720
Healthcare (ECG),RBF + Ridge,Attack_13,7,II,0.955859
Healthcare (ECG),RBF + Ridge,Attack_13,8,V4,0.777399
Healthcare (ECG),RBF + Ridge,Attack_13,9,AVR,0.615864
Healthcare (ECG),RBF + Ridge,Attack_13,10,V5,0.582486
Healthcare (ECG),RBF + Ridge,Attack_13,11,V6,0.500775
Healthcare (ECG),RBF + Ridge,Attack_13,12,I,0.469653
Healthcare (ECG),RBF + Ridge,Attack_14,1,I,1.927779
Healthcare (ECG),RBF + Ridge,Attack_14,2,V5,1.759571
Healthcare (ECG),RBF + Ridge,Attack_14,3,AVR,1.546560
Healthcare (ECG),RBF + Ridge,Attack_14,4,V6,1.435924
Healthcare (ECG),RBF + Ridge,Attack_14,5,V4,1.368268
Healthcare (ECG),RBF + Ridge,Attack_14,6,AVL,1.339797
Healthcare (ECG),RBF + Ridge,Attack_14,7,II,0.776032
Healthcare (ECG),RBF + Ridge,Attack_14,8,V1,0.660311
Healthcare (ECG),RBF + Ridge,Attack_14,9,AVF,0.641134
Healthcare (ECG),RBF + Ridge,Attack_14,10,V3,0.488766
Healthcare (ECG),RBF + Ridge,Attack_14,11,III,0.446063
Healthcare (ECG),RBF + Ridge,Attack_14,12,V2,0.117727
Healthcare (ECG),RBF + Ridge,Attack_15,1,V6,1.504788
Healthcare (ECG),RBF + Ridge,Attack_15,2,AVR,1.099001
Healthcare (ECG),RBF + Ridge,Attack_15,3,I,1.025611
Healthcare (ECG),RBF + Ridge,Attack_15,4,II,0.998787
Healthcare (ECG),RBF + Ridge,Attack_15,5,AVF,0.757503
Healthcare (ECG),RBF + Ridge,Attack_15,6,V3,0.608104
Healthcare (ECG),RBF + Ridge,Attack_15,7,V1,0.499510
Healthcare (ECG),RBF + Ridge,Attack_15,8,III,0.480348
Healthcare (ECG),RBF + Ridge,Attack_15,9,V5,0.435353
Healthcare (ECG),RBF + Ridge,Attack_15,10,V2,0.385415
Healthcare (ECG),RBF + Ridge,Attack_15,11,V4,0.347112
Healthcare (ECG),RBF + Ridge,Attack_15,12,AVL,0.332025
Healthcare (ECG),RBF + Ridge,Attack_16,1,V3,1.863399
Healthcare (ECG),RBF + Ridge,Attack_16,2,III,1.770774
Healthcare (ECG),RBF + Ridge,Attack_16,3,AVF,1.627375
Healthcare (ECG),RBF + Ridge,Attack_16,4,AVL,1.453351
Healthcare (ECG),RBF + Ridge,Attack_16,5,II,1.425254
Healthcare (ECG),RBF + Ridge,Attack_16,6,V4,1.167376
Healthcare (ECG),RBF + Ridge,Attack_16,7,V2,1.127216
Healthcare (ECG),RBF + Ridge,Attack_16,8,AVR,1.027785
Healthcare (ECG),RBF + Ridge,Attack_16,9,V5,0.983260
Healthcare (ECG),RBF + Ridge,Attack_16,10,V6,0.643989
Healthcare (ECG),RBF + Ridge,Attack_16,11,I,0.576690
Healthcare (ECG),RBF + Ridge,Attack_16,12,V1,0.458088
Healthcare (ECG),RBF + Ridge,Attack_17,1,AVL,3.559260
Healthcare (ECG),RBF + Ridge,Attack_17,2,III,3.248523
Healthcare (ECG),RBF + Ridge,Attack_17,3,I,3.065833
Healthcare (ECG),RBF + Ridge,Attack_17,4,AVF,2.519403
Healthcare (ECG),RBF + Ridge,Attack_17,5,V5,1.957787
Healthcare (ECG),RBF + Ridge,Attack_17,6,V3,1.860594
Healthcare (ECG),RBF + Ridge,Attack_17,7,II,1.837286
Healthcare (ECG),RBF + Ridge,Attack_17,8,AVR,1.778604
Healthcare (ECG),RBF + Ridge,Attack_17,9,V2,1.688341
Healthcare (ECG),RBF + Ridge,Attack_17,10,V4,1.650024
Healthcare (ECG),RBF + Ridge,Attack_17,11,V6,1.452040
Healthcare (ECG),RBF + Ridge,Attack_17,12,V1,1.053126
Healthcare (ECG),RBF + Ridge,Attack_18,1,V4,2.205012
Healthcare (ECG),RBF + Ridge,Attack_18,2,V5,2.096149
Healthcare (ECG),RBF + Ridge,Attack_18,3,V3,2.030340
Healthcare (ECG),RBF + Ridge,Attack_18,4,V6,1.482302
Healthcare (ECG),RBF + Ridge,Attack_18,5,I,1.198535
Healthcare (ECG),RBF + Ridge,Attack_18,6,V2,1.179468
Healthcare (ECG),RBF + Ridge,Attack_18,7,AVR,1.008956
Healthcare (ECG),RBF + Ridge,Attack_18,8,AVL,0.736534
Healthcare (ECG),RBF + Ridge,Attack_18,9,II,0.663418
Healthcare (ECG),RBF + Ridge,Attack_18,10,AVF,0.450531
Healthcare (ECG),RBF + Ridge,Attack_18,11,V1,0.295337
Healthcare (ECG),RBF + Ridge,Attack_18,12,III,0.285207
Healthcare (ECG),RBF + Ridge,Attack_19,1,I,1.305184
Healthcare (ECG),RBF + Ridge,Attack_19,2,V1,1.109467
Healthcare (ECG),RBF + Ridge,Attack_19,3,AVL,1.074763
Healthcare (ECG),RBF + Ridge,Attack_19,4,AVR,0.831601
Healthcare (ECG),RBF + Ridge,Attack_19,5,V2,0.804603
Healthcare (ECG),RBF + Ridge,Attack_19,6,III,0.451215
Healthcare (ECG),RBF + Ridge,Attack_19,7,V6,0.439199
Healthcare (ECG),RBF + Ridge,Attack_19,8,V3,0.429252
Healthcare (ECG),RBF + Ridge,Attack_19,9,II,0.295716
Healthcare (ECG),RBF + Ridge,Attack_19,10,V5,0.267335
Healthcare (ECG),RBF + Ridge,Attack_19,11,V4,0.209401
Healthcare (ECG),RBF + Ridge,Attack_19,12,AVF,0.185024
Healthcare (ECG),RBF + Ridge,Attack_20,1,V6,2.204781
Healthcare (ECG),RBF + Ridge,Attack_20,2,V5,1.640075
Healthcare (ECG),RBF + Ridge,Attack_20,3,I,0.928703
Healthcare (ECG),RBF + Ridge,Attack_20,4,V3,0.765880
Healthcare (ECG),RBF + Ridge,Attack_20,5,AVR,0.759368
Healthcare (ECG),RBF + Ridge,Attack_20,6,AVL,0.620668
Healthcare (ECG),RBF + Ridge,Attack_20,7,V1,0.534877
Healthcare (ECG),RBF + Ridge,Attack_20,8,V4,0.521572
Healthcare (ECG),RBF + Ridge,Attack_20,9,V2,0.480363
Healthcare (ECG),RBF + Ridge,Attack_20,10,II,0.405344
Healthcare (ECG),RBF + Ridge,Attack_20,11,AVF,0.288871
Healthcare (ECG),RBF + Ridge,Attack_20,12,III,0.145846
