Dataset,Model Variant,Fault Name,Rank,Variable,Score
Industrial (TEP),RBF + Ridge,Fault_20,3,XMEAS_13,11.082858
Industrial (TEP),RBF + Ridge,Fault_20,4,XMEAS_11,4.668856
Industrial (TEP),RBF + Ridge,Fault_20,5,XMEAS_7,4.360128
Industrial (TEP),RBF + Ridge,Fault_20,6,XMEAS_18,4.359636
Industrial (TEP),RBF + Ridge,Fault_20,7,XMEAS_14,4.186245
Industrial (TEP),RBF + Ridge,Fault_20,8,XMEAS_16,3.937116
Industrial (TEP),RBF + Ridge,Fault_20,9,XMEAS_38,3.377690
Industrial (TEP),RBF + Ridge,Fault_20,10,XMEAS_15,3.343790
Industrial (TEP),RBF + Ridge,Fault_20,11,XMV_8,3.310869
Industrial (TEP),RBF + Ridge,Fault_20,12,XMV_9,2.745498
Industrial (TEP),RBF + Ridge,Fault_20,13,XMEAS_10,2.709901
Industrial (TEP),RBF + Ridge,Fault_20,14,XMEAS_21,2.486008
Industrial (TEP),RBF + Ridge,Fault_20,15,XMV_6,2.241789
Industrial (TEP),RBF + Ridge,Fault_20,16,XMEAS_1,2.141542
Industrial (TEP),RBF + Ridge,Fault_20,17,XMEAS_41,1.806339
Industrial (TEP),RBF + Ridge,Fault_20,18,XMEAS_19,1.792653
Industrial (TEP),RBF + Ridge,Fault_20,19,XMEAS_31,1.567605
Industrial (TEP),RBF + Ridge,Fault_20,20,XMEAS_29,1.549787
Industrial (TEP),RBF + Ridge,Fault_20,21,XMEAS_17,1.450170
Industrial (TEP),RBF + Ridge,Fault_20,22,XMV_3,1.404486
Industrial (TEP),RBF + Ridge,Fault_20,23,XMEAS_34,1.397524
Industrial (TEP),RBF + Ridge,Fault_20,24,XMEAS_36,1.390800
Industrial (TEP),RBF + Ridge,Fault_20,25,XMV_11,1.374954
Industrial (TEP),RBF + Ridge,Fault_20,26,XMV_1,1.328071
Industrial (TEP),RBF + Ridge,Fault_20,27,XMEAS_9,1.275460
Industrial (TEP),RBF + Ridge,Fault_20,28,XMV_4,1.231782
Industrial (TEP),RBF + Ridge,Fault_20,29,XMEAS_30,1.144586
Industrial (TEP),RBF + Ridge,Fault_20,30,XMEAS_2,0.957336
Industrial (TEP),RBF + Ridge,Fault_20,31,XMEAS_25,0.917952
Industrial (TEP),RBF + Ridge,Fault_20,32,XMEAS_28,0.868256
Industrial (TEP),RBF + Ridge,Fault_20,33,XMEAS_32,0.841737
Industrial (TEP),RBF + Ridge,Fault_20,34,XMEAS_12,0.774075
Industrial (TEP),RBF + Ridge,Fault_20,35,XMV_7,0.723022
Industrial (TEP),RBF + Ridge,Fault_20,36,XMEAS_3,0.701913
Industrial (TEP),RBF + Ridge,Fault_20,37,XMEAS_39,0.687581
Industrial (TEP),RBF + Ridge,Fault_20,38,XMV_10,0.458886
Industrial (TEP),RBF + Ridge,Fault_20,39,XMEAS_23,0.414839
