Dataset,Model Variant,Fault Name,Rank,Variable,Score
Industrial (TEP),Linear / Ridge,Fault_15,6,XMV_1,2.639287
Industrial (TEP),Linear / Ridge,Fault_15,7,XMEAS_21,2.267333
Industrial (TEP),Linear / Ridge,Fault_15,8,XMEAS_27,2.147171
Industrial (TEP),Linear / Ridge,Fault_15,9,XMEAS_4,2.092145
Industrial (TEP),Linear / Ridge,Fault_15,10,XMEAS_7,2.065210
Industrial (TEP),Linear / Ridge,Fault_15,11,XMEAS_13,2.049931
Industrial (TEP),Linear / Ridge,Fault_15,12,XMV_9,2.042888
Industrial (TEP),Linear / Ridge,Fault_15,13,XMEAS_17,1.946950
Industrial (TEP),Linear / Ridge,Fault_15,14,XMV_3,1.810786
Industrial (TEP),Linear / Ridge,Fault_15,15,XMEAS_1,1.625550
Industrial (TEP),Linear / Ridge,Fault_15,16,XMEAS_11,1.403791
Industrial (TEP),Linear / Ridge,Fault_15,17,XMEAS_16,1.309126
Industrial (TEP),Linear / Ridge,Fault_15,18,XMEAS_38,1.213870
Industrial (TEP),Linear / Ridge,Fault_15,19,XMV_10,1.139939
Industrial (TEP),Linear / Ridge,Fault_15,20,XMEAS_31,1.108709
Industrial (TEP),Linear / Ridge,Fault_15,21,XMEAS_2,1.072575
Industrial (TEP),Linear / Ridge,Fault_15,22,XMEAS_34,0.969004
Industrial (TEP),Linear / Ridge,Fault_15,23,XMEAS_29,0.748009
Industrial (TEP),Linear / Ridge,Fault_15,24,XMEAS_25,0.713749
Industrial (TEP),Linear / Ridge,Fault_15,25,XMEAS_3,0.601089
Industrial (TEP),Linear / Ridge,Fault_16,1,XMV_9,9.136357
Industrial (TEP),Linear / Ridge,Fault_16,2,XMV_5,8.458482
Industrial (TEP),Linear / Ridge,Fault_16,3,XMEAS_18,7.123800
Industrial (TEP),Linear / Ridge,Fault_16,4,XMEAS_20,3.592841
Industrial (TEP),Linear / Ridge,Fault_16,5,XMEAS_33,3.532359
Industrial (TEP),Linear / Ridge,Fault_16,6,XMV_6,2.790978
Industrial (TEP),Linear / Ridge,Fault_16,7,XMV_1,2.553315
Industrial (TEP),Linear / Ridge,Fault_16,8,XMEAS_21,2.436041
Industrial (TEP),Linear / Ridge,Fault_16,9,XMEAS_13,2.385204
Industrial (TEP),Linear / Ridge,Fault_16,10,XMEAS_1,2.320459
Industrial (TEP),Linear / Ridge,Fault_16,11,XMEAS_7,2.228040
Industrial (TEP),Linear / Ridge,Fault_16,12,XMEAS_4,2.166820
Industrial (TEP),Linear / Ridge,Fault_16,13,XMEAS_27,2.042837
Industrial (TEP),Linear / Ridge,Fault_16,14,XMEAS_38,1.920802
Industrial (TEP),Linear / Ridge,Fault_16,15,XMEAS_11,1.850817
Industrial (TEP),Linear / Ridge,Fault_16,16,XMEAS_16,1.810435
Industrial (TEP),Linear / Ridge,Fault_16,17,XMEAS_17,1.806589
Industrial (TEP),Linear / Ridge,Fault_16,18,XMEAS_31,1.570200
Industrial (TEP),Linear / Ridge,Fault_16,19,XMV_3,1.451667
Industrial (TEP),Linear / Ridge,Fault_16,20,XMV_10,1.327290
Industrial (TEP),Linear / Ridge,Fault_16,21,XMEAS_3,1.220553
Industrial (TEP),Linear / Ridge,Fault_16,22,XMEAS_25,1.192554
Industrial (TEP),Linear / Ridge,Fault_16,23,XMEAS_34,1.122006
Industrial (TEP),Linear / Ridge,Fault_16,24,XMEAS_2,0.955095
Industrial (TEP),Linear / Ridge,Fault_16,25,XMEAS_29,0.825482
Industrial (TEP),Linear / Ridge,Fault_17,1,XMEAS_21,238.580043
Industrial (TEP),Linear / Ridge,Fault_17,2,XMV_10,15.039810
Industrial (TEP),Linear / Ridge,Fault_17,3,XMV_5,4.176889
Industrial (TEP),Linear / Ridge,Fault_17,4,XMEAS_18,3.506983
Industrial (TEP),Linear / Ridge,Fault_17,5,XMEAS_4,3.112990
Industrial (TEP),Linear / Ridge,Fault_17,6,XMV_1,2.886295
Industrial (TEP),Linear / Ridge,Fault_17,7,XMEAS_20,2.227385
Industrial (TEP),Linear / Ridge,Fault_17,8,XMEAS_33,2.212290
Industrial (TEP),Linear / Ridge,Fault_17,9,XMV_9,2.109714
Industrial (TEP),Linear / Ridge,Fault_17,10,XMV_6,1.950258
Industrial (TEP),Linear / Ridge,Fault_17,11,XMEAS_16,1.889615
Industrial (TEP),Linear / Ridge,Fault_17,12,XMEAS_31,1.833761
Industrial (TEP),Linear / Ridge,Fault_17,13,XMEAS_17,1.828255
Industrial (TEP),Linear / Ridge,Fault_17,14,XMEAS_25,1.671241
Industrial (TEP),Linear / Ridge,Fault_17,15,XMEAS_7,1.628512
Industrial (TEP),Linear / Ridge,Fault_17,16,XMEAS_13,1.584717
Industrial (TEP),Linear / Ridge,Fault_17,17,XMEAS_34,1.479982
Industrial (TEP),Linear / Ridge,Fault_17,18,XMEAS_27,1.468945
Industrial (TEP),Linear / Ridge,Fault_17,19,XMEAS_11,1.447706
Industrial (TEP),Linear / Ridge,Fault_17,20,XMEAS_1,1.302929
Industrial (TEP),Linear / Ridge,Fault_17,21,XMV_3,1.078918
Industrial (TEP),Linear / Ridge,Fault_17,22,XMEAS_38,1.066536
Industrial (TEP),Linear / Ridge,Fault_17,23,XMEAS_29,0.946036
Industrial (TEP),Linear / Ridge,Fault_17,24,XMEAS_3,0.871074
Industrial (TEP),Linear / Ridge,Fault_17,25,XMEAS_2,0.600574
Industrial (TEP),Linear / Ridge,Fault_18,1,XMEAS_21,96.378965
Industrial (TEP),Linear / Ridge,Fault_18,2,XMV_5,81.072101
Industrial (TEP),Linear / Ridge,Fault_18,3,XMV_1,69.769138
Industrial (TEP),Linear / Ridge,Fault_18,4,XMEAS_20,69.507236
Industrial (TEP),Linear / Ridge,Fault_18,5,XMEAS_4,47.933253
Industrial (TEP),Linear / Ridge,Fault_18,6,XMV_10,37.579260
Industrial (TEP),Linear / Ridge,Fault_18,7,XMEAS_29,29.882114
Industrial (TEP),Linear / Ridge,Fault_18,8,XMEAS_16,26.002404
Industrial (TEP),Linear / Ridge,Fault_18,9,XMEAS_13,24.277475
Industrial (TEP),Linear / Ridge,Fault_18,10,XMV_9,24.202536
Industrial (TEP),Linear / Ridge,Fault_18,11,XMEAS_18,20.671023
Industrial (TEP),Linear / Ridge,Fault_18,12,XMEAS_11,20.557987
Industrial (TEP),Linear / Ridge,Fault_18,13,XMEAS_7,17.413615
Industrial (TEP),Linear / Ridge,Fault_18,14,XMEAS_31,16.962183
Industrial (TEP),Linear / Ridge,Fault_18,15,XMEAS_33,13.010496
Industrial (TEP),Linear / Ridge,Fault_18,16,XMEAS_25,12.813414
Industrial (TEP),Linear / Ridge,Fault_18,17,XMEAS_27,9.698311
Industrial (TEP),Linear / Ridge,Fault_18,18,XMEAS_3,8.591989
Industrial (TEP),Linear / Ridge,Fault_18,19,XMV_6,8.114884
Industrial (TEP),Linear / Ridge,Fault_18,20,XMEAS_38,6.292077
Industrial (TEP),Linear / Ridge,Fault_18,21,XMEAS_1,5.704688
Industrial (TEP),Linear / Ridge,Fault_18,22,XMEAS_34,4.712684
Industrial (TEP),Linear / Ridge,Fault_18,23,XMV_3,2.950941
Industrial (TEP),Linear / Ridge,Fault_18,24,XMEAS_17,2.543543
Industrial (TEP),Linear / Ridge,Fault_18,25,XMEAS_2,2.417266
Industrial (TEP),Linear / Ridge,Fault_19,1,XMV_5,5.145751
Industrial (TEP),Linear / Ridge,Fault_19,2,XMEAS_20,3.930622
Industrial (TEP),Linear / Ridge,Fault_19,3,XMEAS_18,3.382030
Industrial (TEP),Linear / Ridge,Fault_19,4,XMV_6,3.132021
Industrial (TEP),Linear / Ridge,Fault_19,5,XMEAS_33,2.870117
Industrial (TEP),Linear / Ridge,Fault_19,6,XMV_9,2.837322
Industrial (TEP),Linear / Ridge,Fault_19,7,XMEAS_7,2.583617
Industrial (TEP),Linear / Ridge,Fault_19,8,XMV_1,2.555967
Industrial (TEP),Linear / Ridge,Fault_19,9,XMEAS_21,2.449714
Industrial (TEP),Linear / Ridge,Fault_19,10,XMEAS_27,2.235198
Industrial (TEP),Linear / Ridge,Fault_19,11,XMEAS_13,2.201905
Industrial (TEP),Linear / Ridge,Fault_19,12,XMEAS_4,2.063590
Industrial (TEP),Linear / Ridge,Fault_19,13,XMEAS_17,1.878968
Industrial (TEP),Linear / Ridge,Fault_19,14,XMV_3,1.690404
Industrial (TEP),Linear / Ridge,Fault_19,15,XMEAS_11,1.600554
Industrial (TEP),Linear / Ridge,Fault_19,16,XMEAS_1,1.508288
Industrial (TEP),Linear / Ridge,Fault_19,17,XMV_10,1.476215
Industrial (TEP),Linear / Ridge,Fault_19,18,XMEAS_38,1.269374
Industrial (TEP),Linear / Ridge,Fault_19,19,XMEAS_16,1.183302
Industrial (TEP),Linear / Ridge,Fault_19,20,XMEAS_31,1.126794
Industrial (TEP),Linear / Ridge,Fault_19,21,XMEAS_34,1.073197
Industrial (TEP),Linear / Ridge,Fault_19,22,XMEAS_2,1.046589
Industrial (TEP),Linear / Ridge,Fault_19,23,XMEAS_3,0.766488
Industrial (TEP),Linear / Ridge,Fault_19,24,XMEAS_25,0.727679
Industrial (TEP),Linear / Ridge,Fault_19,25,XMEAS_29,0.661699
Industrial (TEP),Linear / Ridge,Fault_20,1,XMV_5,38.799840
Industrial (TEP),Linear / Ridge,Fault_20,2,XMEAS_13,20.317227
Industrial (TEP),Linear / Ridge,Fault_20,3,XMEAS_20,16.329372
Industrial (TEP),Linear / Ridge,Fault_20,4,XMEAS_18,7.249996
Industrial (TEP),Linear / Ridge,Fault_20,5,XMEAS_27,5.164945
Industrial (TEP),Linear / Ridge,Fault_20,6,XMEAS_11,4.106001
Industrial (TEP),Linear / Ridge,Fault_20,7,XMV_6,2.978320
Industrial (TEP),Linear / Ridge,Fault_20,8,XMEAS_31,2.921801
Industrial (TEP),Linear / Ridge,Fault_20,9,XMV_9,2.398280
Industrial (TEP),Linear / Ridge,Fault_20,10,XMEAS_21,2.396416
Industrial (TEP),Linear / Ridge,Fault_20,11,XMEAS_1,2.372636
Industrial (TEP),Linear / Ridge,Fault_20,12,XMEAS_16,2.170192
Industrial (TEP),Linear / Ridge,Fault_20,13,XMEAS_4,2.152582
Industrial (TEP),Linear / Ridge,Fault_20,14,XMEAS_33,2.052699
Industrial (TEP),Linear / Ridge,Fault_20,15,XMEAS_25,1.986814
Industrial (TEP),Linear / Ridge,Fault_20,16,XMV_1,1.973154
Industrial (TEP),Linear / Ridge,Fault_20,17,XMEAS_7,1.874582
Industrial (TEP),Linear / Ridge,Fault_20,18,XMEAS_17,1.783654
Industrial (TEP),Linear / Ridge,Fault_20,19,XMEAS_2,1.477268
Industrial (TEP),Linear / Ridge,Fault_20,20,XMEAS_38,1.440477
Industrial (TEP),Linear / Ridge,Fault_20,21,XMEAS_29,1.008383
Industrial (TEP),Linear / Ridge,Fault_20,22,XMEAS_34,0.934448
Industrial (TEP),Linear / Ridge,Fault_20,23,XMV_3,0.778717
Industrial (TEP),Linear / Ridge,Fault_20,24,XMV_10,0.739532
Industrial (TEP),Linear / Ridge,Fault_20,25,XMEAS_3,0.539006
Industrial (TEP),Polynomial degree 3,Fault_1,1,XMV_3,93.461296
Industrial (TEP),Polynomial degree 3,Fault_1,2,XMEAS_4,45.676590
Industrial (TEP),Polynomial degree 3,Fault_1,3,XMEAS_16,13.691840
Industrial (TEP),Polynomial degree 3,Fault_1,4,XMEAS_20,13.045830
Industrial (TEP),Polynomial degree 3,Fault_1,5,XMV_9,12.823538
Industrial (TEP),Polynomial degree 3,Fault_1,6,XMV_5,12.199457
Industrial (TEP),Polynomial degree 3,Fault_1,7,XMEAS_18,9.628166
Industrial (TEP),Polynomial degree 3,Fault_1,8,XMEAS_1,9.550187
Industrial (TEP),Polynomial degree 3,Fault_1,9,XMEAS_11,9.236921
Industrial (TEP),Polynomial degree 3,Fault_1,10,XMEAS_29,8.625948
Industrial (TEP),Polynomial degree 3,Fault_1,11,XMEAS_13,8.594115
Industrial (TEP),Polynomial degree 3,Fault_1,12,XMEAS_25,8.562519
Industrial (TEP),Polynomial degree 3,Fault_1,13,XMEAS_7,8.448697
Industrial (TEP),Polynomial degree 3,Fault_1,14,XMEAS_31,8.341181
Industrial (TEP),Polynomial degree 3,Fault_1,15,XMEAS_38,7.479917
Industrial (TEP),Polynomial degree 3,Fault_1,16,XMEAS_21,6.368697
Industrial (TEP),Polynomial degree 3,Fault_1,17,XMEAS_33,5.815409
Industrial (TEP),Polynomial degree 3,Fault_1,18,XMV_6,4.842927
Industrial (TEP),Polynomial degree 3,Fault_1,19,XMEAS_27,4.554706
Industrial (TEP),Polynomial degree 3,Fault_1,20,XMEAS_17,4.361743
Industrial (TEP),Polynomial degree 3,Fault_1,21,XMV_10,4.009239
Industrial (TEP),Polynomial degree 3,Fault_1,22,XMEAS_34,3.610018
Industrial (TEP),Polynomial degree 3,Fault_1,23,XMEAS_3,3.203352
Industrial (TEP),Polynomial degree 3,Fault_1,24,XMEAS_2,2.361832
Industrial (TEP),Polynomial degree 3,Fault_1,25,XMV_1,1.784676
Industrial (TEP),Polynomial degree 3,Fault_2,1,XMEAS_4,20.488477
Industrial (TEP),Polynomial degree 3,Fault_2,2,XMEAS_16,13.965018
Industrial (TEP),Polynomial degree 3,Fault_2,3,XMV_3,7.830790
Industrial (TEP),Polynomial degree 3,Fault_2,4,XMEAS_13,7.271801
Industrial (TEP),Polynomial degree 3,Fault_2,5,XMV_1,6.881057
Industrial (TEP),Polynomial degree 3,Fault_2,6,XMEAS_7,6.863372
Industrial (TEP),Polynomial degree 3,Fault_2,7,XMEAS_33,6.728594
Industrial (TEP),Polynomial degree 3,Fault_2,8,XMEAS_20,6.121448
Industrial (TEP),Polynomial degree 3,Fault_2,9,XMEAS_17,5.812613
Industrial (TEP),Polynomial degree 3,Fault_2,10,XMV_6,4.735692
Industrial (TEP),Polynomial degree 3,Fault_2,11,XMEAS_3,4.615800
Industrial (TEP),Polynomial degree 3,Fault_2,12,XMEAS_34,4.385951
Industrial (TEP),Polynomial degree 3,Fault_2,13,XMEAS_18,4.329517
Industrial (TEP),Polynomial degree 3,Fault_2,14,XMV_5,4.272023
Industrial (TEP),Polynomial degree 3,Fault_2,15,XMEAS_2,3.528239
Industrial (TEP),Polynomial degree 3,Fault_2,16,XMEAS_21,3.384794
Industrial (TEP),Polynomial degree 3,Fault_2,17,XMEAS_38,3.319701
Industrial (TEP),Polynomial degree 3,Fault_2,18,XMEAS_27,3.291703
Industrial (TEP),Polynomial degree 3,Fault_2,19,XMV_9,3.210058
Industrial (TEP),Polynomial degree 3,Fault_2,20,XMEAS_11,2.933558
Industrial (TEP),Polynomial degree 3,Fault_2,21,XMV_10,2.408530
Industrial (TEP),Polynomial degree 3,Fault_2,22,XMEAS_29,2.382571
Industrial (TEP),Polynomial degree 3,Fault_2,23,XMEAS_31,1.998797
Industrial (TEP),Polynomial degree 3,Fault_2,24,XMEAS_25,1.932627
Industrial (TEP),Polynomial degree 3,Fault_2,25,XMEAS_1,1.805740
Industrial (TEP),Polynomial degree 3,Fault_3,1,XMV_9,5.735984
Industrial (TEP),Polynomial degree 3,Fault_3,2,XMEAS_21,4.217690
Industrial (TEP),Polynomial degree 3,Fault_3,3,XMEAS_13,3.909919
Industrial (TEP),Polynomial degree 3,Fault_3,4,XMEAS_17,3.650531
Industrial (TEP),Polynomial degree 3,Fault_3,5,XMEAS_38,3.622391
Industrial (TEP),Polynomial degree 3,Fault_3,6,XMEAS_18,3.563157
Industrial (TEP),Polynomial degree 3,Fault_3,7,XMEAS_11,3.521049
Industrial (TEP),Polynomial degree 3,Fault_3,8,XMEAS_16,3.339171
Industrial (TEP),Polynomial degree 3,Fault_3,9,XMEAS_33,3.177945
Industrial (TEP),Polynomial degree 3,Fault_3,10,XMEAS_20,3.002625
Industrial (TEP),Polynomial degree 3,Fault_3,11,XMV_5,2.974922
Industrial (TEP),Polynomial degree 3,Fault_3,12,XMEAS_7,2.803266
Industrial (TEP),Polynomial degree 3,Fault_3,13,XMEAS_27,2.670717
Industrial (TEP),Polynomial degree 3,Fault_3,14,XMV_1,2.610302
Industrial (TEP),Polynomial degree 3,Fault_3,15,XMV_3,2.257307
Industrial (TEP),Polynomial degree 3,Fault_3,16,XMV_10,2.245062
Industrial (TEP),Polynomial degree 3,Fault_3,17,XMEAS_4,2.030073
Industrial (TEP),Polynomial degree 3,Fault_3,18,XMV_6,2.029596
Industrial (TEP),Polynomial degree 3,Fault_3,19,XMEAS_29,1.817779
Industrial (TEP),Polynomial degree 3,Fault_3,20,XMEAS_31,1.746871
Industrial (TEP),Polynomial degree 3,Fault_3,21,XMEAS_34,1.551193
Industrial (TEP),Polynomial degree 3,Fault_3,22,XMEAS_25,1.486226
Industrial (TEP),Polynomial degree 3,Fault_3,23,XMEAS_1,1.456663
Industrial (TEP),Polynomial degree 3,Fault_3,24,XMEAS_3,1.242917
Industrial (TEP),Polynomial degree 3,Fault_3,25,XMEAS_2,1.118086
Industrial (TEP),Polynomial degree 3,Fault_4,1,XMV_10,18.146143
Industrial (TEP),Polynomial degree 3,Fault_4,2,XMV_9,5.735888
Industrial (TEP),Polynomial degree 3,Fault_4,3,XMEAS_13,4.003183
Industrial (TEP),Polynomial degree 3,Fault_4,4,XMEAS_17,3.757428
Industrial (TEP),Polynomial degree 3,Fault_4,5,XMEAS_38,3.675526
Industrial (TEP),Polynomial degree 3,Fault_4,6,XMEAS_18,3.531180
Industrial (TEP),Polynomial degree 3,Fault_4,7,XMEAS_11,3.518574
Industrial (TEP),Polynomial degree 3,Fault_4,8,XMEAS_16,3.299896
Industrial (TEP),Polynomial degree 3,Fault_4,9,XMEAS_33,3.178655
Industrial (TEP),Polynomial degree 3,Fault_4,10,XMEAS_21,3.139161
Industrial (TEP),Polynomial degree 3,Fault_4,11,XMV_5,3.019992
Industrial (TEP),Polynomial degree 3,Fault_4,12,XMEAS_20,2.971191
Industrial (TEP),Polynomial degree 3,Fault_4,13,XMEAS_7,2.938795
Industrial (TEP),Polynomial degree 3,Fault_4,14,XMEAS_27,2.612232
Industrial (TEP),Polynomial degree 3,Fault_4,15,XMV_1,2.375743
Industrial (TEP),Polynomial degree 3,Fault_4,16,XMV_3,2.231163
Industrial (TEP),Polynomial degree 3,Fault_4,17,XMEAS_4,2.034550
Industrial (TEP),Polynomial degree 3,Fault_4,18,XMV_6,2.032749
Industrial (TEP),Polynomial degree 3,Fault_4,19,XMEAS_29,1.833397
Industrial (TEP),Polynomial degree 3,Fault_4,20,XMEAS_31,1.699464
Industrial (TEP),Polynomial degree 3,Fault_4,21,XMEAS_34,1.630561
Industrial (TEP),Polynomial degree 3,Fault_4,22,XMEAS_25,1.591946
Industrial (TEP),Polynomial degree 3,Fault_4,23,XMEAS_1,1.414690
Industrial (TEP),Polynomial degree 3,Fault_4,24,XMEAS_3,1.245020
Industrial (TEP),Polynomial degree 3,Fault_4,25,XMEAS_2,1.130195
Industrial (TEP),Polynomial degree 3,Fault_5,1,XMV_5,10.030233
Industrial (TEP),Polynomial degree 3,Fault_5,2,XMEAS_21,8.890954
Industrial (TEP),Polynomial degree 3,Fault_5,3,XMV_9,8.806775
Industrial (TEP),Polynomial degree 3,Fault_5,4,XMEAS_7,7.199102
Industrial (TEP),Polynomial degree 3,Fault_5,5,XMEAS_11,6.726097
Industrial (TEP),Polynomial degree 3,Fault_5,6,XMEAS_13,6.171128
Industrial (TEP),Polynomial degree 3,Fault_5,7,XMEAS_20,6.138728
Industrial (TEP),Polynomial degree 3,Fault_5,8,XMEAS_17,5.749878
Industrial (TEP),Polynomial degree 3,Fault_5,9,XMEAS_16,5.099861
Industrial (TEP),Polynomial degree 3,Fault_5,10,XMEAS_33,4.823724
Industrial (TEP),Polynomial degree 3,Fault_5,11,XMEAS_38,4.513170
Industrial (TEP),Polynomial degree 3,Fault_5,12,XMEAS_18,4.369332
Industrial (TEP),Polynomial degree 3,Fault_5,13,XMEAS_25,3.603857
Industrial (TEP),Polynomial degree 3,Fault_5,14,XMEAS_4,3.596220
Industrial (TEP),Polynomial degree 3,Fault_5,15,XMEAS_29,3.408979
Industrial (TEP),Polynomial degree 3,Fault_5,16,XMEAS_27,2.990307
Industrial (TEP),Polynomial degree 3,Fault_5,17,XMV_10,2.772286
Industrial (TEP),Polynomial degree 3,Fault_5,18,XMEAS_31,2.701893
Industrial (TEP),Polynomial degree 3,Fault_5,19,XMV_3,2.687302
Industrial (TEP),Polynomial degree 3,Fault_5,20,XMV_1,2.585059
Industrial (TEP),Polynomial degree 3,Fault_5,21,XMEAS_1,2.147562
Industrial (TEP),Polynomial degree 3,Fault_5,22,XMV_6,2.089620
Industrial (TEP),Polynomial degree 3,Fault_5,23,XMEAS_3,1.682791
Industrial (TEP),Polynomial degree 3,Fault_5,24,XMEAS_34,1.289216
Industrial (TEP),Polynomial degree 3,Fault_5,25,XMEAS_2,1.008151
Industrial (TEP),Polynomial degree 3,Fault_6,1,XMV_10,207.582741
Industrial (TEP),Polynomial degree 3,Fault_6,2,XMV_3,70.117938
Industrial (TEP),Polynomial degree 3,Fault_6,3,XMEAS_20,26.761354
Industrial (TEP),Polynomial degree 3,Fault_6,4,XMEAS_16,23.679483
Industrial (TEP),Polynomial degree 3,Fault_6,5,XMEAS_31,19.582081
Industrial (TEP),Polynomial degree 3,Fault_6,6,XMEAS_25,18.592549
Industrial (TEP),Polynomial degree 3,Fault_6,7,XMEAS_13,13.375894
Industrial (TEP),Polynomial degree 3,Fault_6,8,XMEAS_18,13.327351
Industrial (TEP),Polynomial degree 3,Fault_6,9,XMEAS_34,13.095433
Industrial (TEP),Polynomial degree 3,Fault_6,10,XMEAS_7,7.544575
Industrial (TEP),Polynomial degree 3,Fault_6,11,XMEAS_21,7.286716
Industrial (TEP),Polynomial degree 3,Fault_6,12,XMV_9,7.250459
Industrial (TEP),Polynomial degree 3,Fault_6,13,XMEAS_11,6.843088
Industrial (TEP),Polynomial degree 3,Fault_6,14,XMEAS_29,5.571456
Industrial (TEP),Polynomial degree 3,Fault_6,15,XMV_5,5.406968
Industrial (TEP),Polynomial degree 3,Fault_6,16,XMEAS_4,5.376632
Industrial (TEP),Polynomial degree 3,Fault_6,17,XMEAS_17,4.180774
Industrial (TEP),Polynomial degree 3,Fault_6,18,XMEAS_1,4.099395
Industrial (TEP),Polynomial degree 3,Fault_6,19,XMEAS_33,3.837160
Industrial (TEP),Polynomial degree 3,Fault_6,20,XMV_1,3.661939
Industrial (TEP),Polynomial degree 3,Fault_6,21,XMEAS_38,3.523278
Industrial (TEP),Polynomial degree 3,Fault_6,22,XMEAS_27,3.364751
Industrial (TEP),Polynomial degree 3,Fault_6,23,XMV_6,2.781055
Industrial (TEP),Polynomial degree 3,Fault_6,24,XMEAS_2,2.721668
Industrial (TEP),Polynomial degree 3,Fault_6,25,XMEAS_3,1.795720
Industrial (TEP),Polynomial degree 3,Fault_7,1,XMV_5,15.865319
Industrial (TEP),Polynomial degree 3,Fault_7,2,XMEAS_33,14.648251
Industrial (TEP),Polynomial degree 3,Fault_7,3,XMEAS_21,12.793269
Industrial (TEP),Polynomial degree 3,Fault_7,4,XMEAS_7,12.672310
Industrial (TEP),Polynomial degree 3,Fault_7,5,XMV_9,12.119419
Industrial (TEP),Polynomial degree 3,Fault_7,6,XMEAS_4,9.073879
Industrial (TEP),Polynomial degree 3,Fault_7,7,XMEAS_13,8.876381
Industrial (TEP),Polynomial degree 3,Fault_7,8,XMEAS_11,8.865480
Industrial (TEP),Polynomial degree 3,Fault_7,9,XMEAS_16,8.463300
Industrial (TEP),Polynomial degree 3,Fault_7,10,XMEAS_20,7.169074
Industrial (TEP),Polynomial degree 3,Fault_7,11,XMEAS_25,6.995392
Industrial (TEP),Polynomial degree 3,Fault_7,12,XMEAS_18,5.632528
Industrial (TEP),Polynomial degree 3,Fault_7,13,XMEAS_31,5.115172
Industrial (TEP),Polynomial degree 3,Fault_7,14,XMEAS_17,4.717891
Industrial (TEP),Polynomial degree 3,Fault_7,15,XMEAS_38,4.694116
Industrial (TEP),Polynomial degree 3,Fault_7,16,XMV_10,3.826486
Industrial (TEP),Polynomial degree 3,Fault_7,17,XMEAS_1,3.579676
Industrial (TEP),Polynomial degree 3,Fault_7,18,XMEAS_29,3.529578
Industrial (TEP),Polynomial degree 3,Fault_7,19,XMV_3,3.456992
Industrial (TEP),Polynomial degree 3,Fault_7,20,XMEAS_27,3.036085
Industrial (TEP),Polynomial degree 3,Fault_7,21,XMV_1,2.894809
Industrial (TEP),Polynomial degree 3,Fault_7,22,XMV_6,2.450926
Industrial (TEP),Polynomial degree 3,Fault_7,23,XMEAS_3,2.166131
Industrial (TEP),Polynomial degree 3,Fault_7,24,XMEAS_34,1.423845
Industrial (TEP),Polynomial degree 3,Fault_7,25,XMEAS_2,1.125288
Industrial (TEP),Polynomial degree 3,Fault_8,1,XMEAS_34,18.844788
Industrial (TEP),Polynomial degree 3,Fault_8,2,XMEAS_31,14.771008
Industrial (TEP),Polynomial degree 3,Fault_8,3,XMV_9,14.627291
Industrial (TEP),Polynomial degree 3,Fault_8,4,XMEAS_25,14.133001
Industrial (TEP),Polynomial degree 3,Fault_8,5,XMV_5,13.872999
Industrial (TEP),Polynomial degree 3,Fault_8,6,XMEAS_21,12.363467
Industrial (TEP),Polynomial degree 3,Fault_8,7,XMEAS_11,12.148360
Industrial (TEP),Polynomial degree 3,Fault_8,8,XMEAS_7,11.349135
Industrial (TEP),Polynomial degree 3,Fault_8,9,XMEAS_38,10.708540
Industrial (TEP),Polynomial degree 3,Fault_8,10,XMEAS_33,10.119215
Industrial (TEP),Polynomial degree 3,Fault_8,11,XMEAS_13,9.218977
Industrial (TEP),Polynomial degree 3,Fault_8,12,XMEAS_29,8.240411
Industrial (TEP),Polynomial degree 3,Fault_8,13,XMEAS_18,8.125068
Industrial (TEP),Polynomial degree 3,Fault_8,14,XMEAS_16,7.975045
Industrial (TEP),Polynomial degree 3,Fault_8,15,XMEAS_4,7.918870
Industrial (TEP),Polynomial degree 3,Fault_8,16,XMV_6,6.436228
Industrial (TEP),Polynomial degree 3,Fault_8,17,XMEAS_20,5.330123
Industrial (TEP),Polynomial degree 3,Fault_8,18,XMEAS_17,4.913099
Industrial (TEP),Polynomial degree 3,Fault_8,19,XMV_10,4.770107
Industrial (TEP),Polynomial degree 3,Fault_8,20,XMEAS_27,4.750359
Industrial (TEP),Polynomial degree 3,Fault_8,21,XMEAS_1,4.452989
Industrial (TEP),Polynomial degree 3,Fault_8,22,XMV_3,4.239998
Industrial (TEP),Polynomial degree 3,Fault_8,23,XMV_1,2.257008
Industrial (TEP),Polynomial degree 3,Fault_8,24,XMEAS_3,1.944579
Industrial (TEP),Polynomial degree 3,Fault_8,25,XMEAS_2,1.660761
Industrial (TEP),Polynomial degree 3,Fault_9,1,XMV_9,5.562796
Industrial (TEP),Polynomial degree 3,Fault_9,2,XMEAS_13,4.206623
Industrial (TEP),Polynomial degree 3,Fault_9,3,XMEAS_21,4.119480
Industrial (TEP),Polynomial degree 3,Fault_9,4,XMEAS_38,3.945357
Industrial (TEP),Polynomial degree 3,Fault_9,5,XMEAS_17,3.703443
Industrial (TEP),Polynomial degree 3,Fault_9,6,XMEAS_18,3.617647
Industrial (TEP),Polynomial degree 3,Fault_9,7,XMEAS_11,3.513119
Industrial (TEP),Polynomial degree 3,Fault_9,8,XMEAS_33,3.338741
Industrial (TEP),Polynomial degree 3,Fault_9,9,XMEAS_7,3.277072
Industrial (TEP),Polynomial degree 3,Fault_9,10,XMEAS_16,3.145649
Industrial (TEP),Polynomial degree 3,Fault_9,11,XMEAS_20,2.878288
Industrial (TEP),Polynomial degree 3,Fault_9,12,XMV_5,2.751042
